acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
3.58e-06,Beast Incarnate,6hQTm1hbrbzi53KU1cy1MY,Beheaded,4J08tm60Pk8FMQynk0Up4o,0.404,1,261947,0.925,0Xm0dF2MmJctbAi5iz64XL,0.0361,9,0.287,-4.565,1,Beast Incarnate,The Sound of Everything,21,https://p.scdn.co/mp3-preview/ec0a2fb83c8e9e6dee56bc3af14c59a84f593d06?cid=774b29d4f13844c495f206cafdad9c86,0.0764,102.546,3,1,spotify:track:0Xm0dF2MmJctbAi5iz64XL,0.152
0.00356,Walk On Water,2gdlErpWJdjuXOo4BJg0DV,Ira Losco,6JSaVx77J1mck0Oyv5D0rV,0.375,1,185720,0.807,6t9ECIs2ypkHQQ49VvhA3h,1.14e-06,3,0.131,-4.731,0,Walk On Water,The Sound of Everything,33,https://p.scdn.co/mp3-preview/aa737c8d4aeb21ad4c65f4d0b8ed1a28479a1ca3?cid=774b29d4f13844c495f206cafdad9c86,0.0509,123.873,4,1,spotify:track:6t9ECIs2ypkHQQ49VvhA3h,0.18
0.657,Me Voy Para La Luna,37kARifCI57YAygnMjcyAZ,Orquesta Aragón,2jXlqT8v9XIJnKQYRgLvSr,0.509,1,182200,0.414,2UkKWdjByMLTsxQDiP3XAc,2.04e-06,7,0.058,-10.945,0,Quiéreme Sempre,The Sound of Everything,46,https://p.scdn.co/mp3-preview/d38c3759052077b89de358db44687ff99f39a138?cid=774b29d4f13844c495f206cafdad9c86,0.0283,101.024,4,7,spotify:track:2UkKWdjByMLTsxQDiP3XAc,0.8
0.703,Amor de Colegio,3WFx2bGYjIloVf3pQ8Daqg,Luxian,6pU1pqpZXzQZIQizJpYv95 AND 6q8z8dubMZel54z4mYu1Oo AND 5I82UfLyXBgRWAvyN8wOv3 AND 7ccXfHEn2V8jbGGALrk0RQ AND 3BhLm0rzP3kwnkLj7yXAaI AND 2vnaEm73LHWfchNiQccNBa AND 6Fz1LTRJ7RAuUf1CRSN3dU AND 5vNX65u7OL1zJMWzzAdLzO,0.73,1,289181,0.748,5dOhTPQiMx7NCta0vJJzEu,0.0,8,0.0704,-4.645,1,Amor de Colegio,The Sound of Everything,45,https://p.scdn.co/mp3-preview/b383a21f7083d57f78ec26dbf169fdd7d55dfa4a?cid=774b29d4f13844c495f206cafdad9c86,0.0878,94.079,4,1,spotify:track:5dOhTPQiMx7NCta0vJJzEu,0.83
0.00817,LVL 11,3uA9LCEvszI2Ufvlkh4nCj,LEVELZ,5nygEiUmKuomxM9wKY3UYJ,0.862,1,206591,0.667,7bYcrRohMbT390wowndi9L,0.0,8,0.0533,-7.784,0,Drug Dealer,The Sound of Everything,36,https://p.scdn.co/mp3-preview/80f8b3c7525349126aeb0521b066d8ee90339a45?cid=774b29d4f13844c495f206cafdad9c86,0.162,140.019,4,4,spotify:track:7bYcrRohMbT390wowndi9L,0.888
0.0124,Fight On,75G569tLNpSnylu9ErC1eJ,The Lathums,6PXYvMeTixxDzYAYugMlbg,0.43,1,166665,0.784,7nqGmoD8yql0NnNdNMqa81,0.0,11,0.141,-5.289,0,Fight On,The Sound of Everything,32,https://p.scdn.co/mp3-preview/b81bc2d1f46e6bb327a707553b9e25c0e4beec39?cid=774b29d4f13844c495f206cafdad9c86,0.0369,152.101,4,1,spotify:track:7nqGmoD8yql0NnNdNMqa81,0.373
0.782,Kita Kan,4jMjqhRf4HupEMg6wxAbiI,Kandia Kouyate,5360uOindw6F5DjT5y1m0k,0.476,1,436227,0.63,0sd0hZY5dftLy6jGHD809Z,6.67e-05,5,0.107,-7.213,1,Doninké,The Sound of Everything,26,https://p.scdn.co/mp3-preview/ef2b28f2be774a7fe9e3e38d5d1c1f2b666ea136?cid=774b29d4f13844c495f206cafdad9c86,0.0464,163.214,4,1,spotify:track:0sd0hZY5dftLy6jGHD809Z,0.835
0.0108,Luxor Necropolitics,5sNc84TeHzmWk1SwOSZmLr,Vatican Shadow,1b6p8KZ14dw35fuIuDWQNV,0.701,1,420923,0.697,5XehzptcSpCV3TDyF0AWkj,0.864,1,0.19,-12.525,1,Egyptian Journalists Syndicate,The Sound of Everything,35,https://p.scdn.co/mp3-preview/7ef0dd27241d917e4b9dffca98f17f764598c69c?cid=774b29d4f13844c495f206cafdad9c86,0.0404,130.019,4,3,spotify:track:5XehzptcSpCV3TDyF0AWkj,0.0358
0.861,Dawg & T (Live),5d7NZD1hCA6beKroLmKjBS,David Grisman,5udgy2xk333j33hKnwDz8O AND 6N9hyojoLChEhlsS8vYnyr,0.392,1,169123,0.391,2g7EkAb5svx0xmuGMcHqjj,0.93,9,0.714,-19.699,1,Good Old Mountain Dew - Live,The Sound of Everything,30,https://p.scdn.co/mp3-preview/8313c8db0439d8a52c7036bae3361a696c3d08d1?cid=774b29d4f13844c495f206cafdad9c86,0.0357,124.404,4,2,spotify:track:2g7EkAb5svx0xmuGMcHqjj,0.935
0.399,#2019還在聽,0687JPYolanYGONrSkOZtK,Rachel Liang,4rdSHzO4enUlVxdQeHPGTp,0.547,1,268875,0.496,5Gip2UwE4f8L4MQWsvcvfA,0.0,7,0.0816,-7.964,1,那女孩對我說,The Sound of Everything,60,https://p.scdn.co/mp3-preview/25209e88d098f3c16ab0a2f9272d3578b81e0f18?cid=774b29d4f13844c495f206cafdad9c86,0.0251,79.971,4,1,spotify:track:5Gip2UwE4f8L4MQWsvcvfA,0.227
0.646,"Mami, Mami",3fPgJbRSQkwI8H2maP3Sgn,Sorinel Pustiu,2D0PmICj8cPJCN2KwdaFda,0.849,1,240065,0.642,1nmugGNc6YaKSOPRhrbDu6,7.48e-06,2,0.298,-7.865,0,"Mami, Mami",The Sound of Everything,33,https://p.scdn.co/mp3-preview/bf00e82911b27a6c9f8cd20faa2688607639e69d?cid=774b29d4f13844c495f206cafdad9c86,0.067,172.028,4,1,spotify:track:1nmugGNc6YaKSOPRhrbDu6,0.909
0.878,Por Pouco (Bit Box),0h4xTADMMdMSOQraeakiEC,Mundo Livre S/A,7dLXGClVfy10Ug57dZE0iC,0.744,1,259480,0.47,5hO3HgwIygwqjkGsw6wdP3,0.0747,11,0.0982,-12.061,0,Meu Esquema,The Sound of Everything,54,https://p.scdn.co/mp3-preview/a492bd5c35fc3fe81c2290f2de114abf356224d4?cid=774b29d4f13844c495f206cafdad9c86,0.0414,138.058,4,7,spotify:track:5hO3HgwIygwqjkGsw6wdP3,0.657
0.444,Sce: Swing,6SUxzqwoc6D3HlMibwIoLf,VST & Company,1JygQfeB7OmzophGsgNwSb,0.362,1,201000,0.44,2Cf4SXFC0FJrKCkZZZ6QdA,0.000361,9,0.122,-13.161,1,Ikaw ang Aking Mahal,The Sound of Everything,51,https://p.scdn.co/mp3-preview/66e9a3056a9048e3a86c97d4202f6dcef445d7f2?cid=774b29d4f13844c495f206cafdad9c86,0.031,170.955,4,3,spotify:track:2Cf4SXFC0FJrKCkZZZ6QdA,0.582
0.192,Flashbacks,4H32E12WKCva6vn3oWTaeh,Petric,7afffqSIWfxozaDGWAqSjh,0.567,1,209307,0.678,17N9T8FmNJX3ek5hE5VOpW,0.0,0,0.0864,-4.647,1,White Lyin',The Sound of Everything,34,https://p.scdn.co/mp3-preview/2e6605b41e84ae0d3308da816efdac760ed40caa?cid=774b29d4f13844c495f206cafdad9c86,0.0354,76.032,4,3,spotify:track:17N9T8FmNJX3ek5hE5VOpW,0.421
0.0934,Reliever,6sesQu02oxMGUbhYViaVTN,William Prince,5GJWwpX2tnOruZviItXvM6,0.612,1,239693,0.575,11AyynOmB7yiXr84DzEsxj,0.031,9,0.116,-8.454,1,The Spark,The Sound of Everything,40,https://p.scdn.co/mp3-preview/a8430e901258e9f4bc19196b57c94269e9cd778c?cid=774b29d4f13844c495f206cafdad9c86,0.0265,107.971,4,1,spotify:track:11AyynOmB7yiXr84DzEsxj,0.39
0.526,Guandanara,30vMr9onkg2MEe7I9z32No,Gauchito Club,58gIcdW6E0jd0846aI1sVj AND 0mSn9qsGHUMllx267A3qX3,0.655,1,262978,0.579,0wIM1O9qp6z8xdl09UTG7O,1.12e-05,9,0.0787,-8.324,1,La Pibita,The Sound of Everything,48,https://p.scdn.co/mp3-preview/fd49525e090628f13cc9d42b4172627ff834d52f?cid=774b29d4f13844c495f206cafdad9c86,0.0362,89.978,4,3,spotify:track:0wIM1O9qp6z8xdl09UTG7O,0.282
0.2,Diwali Deepavali Bhajans. Vol. 1,6H7LsW10HjXOgZacxSiFgo,Vishal Khera,7yMvZvs1e01HYq1rizNqtW,0.503,1,366875,0.619,3jJCHKUjN7aJlhAXa6HJwY,0.0,3,0.0648,-12.639,1,Laxmi Arti,The Sound of Everything,36,https://p.scdn.co/mp3-preview/695fc98ed5763245a6d7f33613a83c1832859f09?cid=774b29d4f13844c495f206cafdad9c86,0.0524,193.975,4,14,spotify:track:3jJCHKUjN7aJlhAXa6HJwY,0.92
0.406,Zunido Da Mata,6KRuYbOJJAvHxlBB5DZC9o,Renata Rosa,30qZQIUjlWSlqBK3F0xP2v,0.697,1,186573,0.678,5860O4uVBkRbVjtM0qnZCd,1.65e-06,6,0.125,-10.553,1,Brilhantina,The Sound of Everything,23,https://p.scdn.co/mp3-preview/3abfb715919cbfbeae90027bec70840088fbae79?cid=774b29d4f13844c495f206cafdad9c86,0.0728,93.353,4,6,spotify:track:5860O4uVBkRbVjtM0qnZCd,0.809
0.447,"Tula Japnar Aahe (From ""Khari Biscuit"")",1DVjV2beRGzNJp1YHjcvZh,Adarsh Shinde,5rz9Rq9OG7jQiSm2nmTfd3 AND 1cWzyBPa1R7sKifsDKhkz4,0.339,1,280000,0.635,4SSv2jp8vLqCbq532ZtzTL,0.0,3,0.0919,-6.486,1,Tula Japnar Aahe,The Sound of Everything,44,https://p.scdn.co/mp3-preview/928d138fd243e14c84dc81447b9894cdcc00535d?cid=774b29d4f13844c495f206cafdad9c86,0.0431,135.226,1,1,spotify:track:4SSv2jp8vLqCbq532ZtzTL,0.462
0.988,Kavi Gaurav Sudhir Moghe,5NzhGoKJ8WLxPu6btvwbbq,Sudhir Phadke,4VGYgLHWqOtGVFVShfRwUI,0.297,1,346627,0.353,7ASemZTd4y9svGqu62j87z,0.58,7,0.122,-15.208,0,Sakhi Mand Jhalya Taarka,The Sound of Everything,30,https://p.scdn.co/mp3-preview/3af5a06c148cde961477dba23ba90e833a15ccdc?cid=774b29d4f13844c495f206cafdad9c86,0.0402,78.71,3,4,spotify:track:7ASemZTd4y9svGqu62j87z,0.401
0.212,Señor Yo Confío en Ti,36bBqwW8qVA0Zlp1iXkYPW,Banda del Maestro Carlos Enrique Gómez Figueroa,3rvfCkcMDe2puY2JLnQURu AND 0qGfhrgV1NXfIXpRKeZBjA AND 0evz4dGavXQk0v8cjrAU6b,0.197,1,593867,0.46,0XWbJr3gVAn6fyuz7gLja1,0.719,2,0.0967,-8.914,0,Una Lágrima,The Sound of Everything,21,https://p.scdn.co/mp3-preview/1fc1ad30ba74b9aacc7484be70c87849d48757b1?cid=774b29d4f13844c495f206cafdad9c86,0.0332,81.324,4,9,spotify:track:0XWbJr3gVAn6fyuz7gLja1,0.112
0.917,John Philip Sousa: Great American Military Marches,0OtGRn4WHntvm7iPrqnaBc,John Philip Sousa,6jNyNAMv2gNLnfaP0bzo7y AND 3QeUCeRZhvSxjokyg2zImM,0.497,1,217546,0.415,0gkdVgqO1FpRChEMlNieo8,0.908,8,0.211,-14.459,1,The Stars and Stripes Forever,The Sound of Everything,36,https://p.scdn.co/mp3-preview/643757aecc4df081e780cf0dc401f8105034d4bd?cid=774b29d4f13844c495f206cafdad9c86,0.0384,118.808,4,1,spotify:track:0gkdVgqO1FpRChEMlNieo8,0.879
0.589,Guadalajara La Bella,1UZsP13giqXdkzK2m9xolB,Mariachi Nuevo Tecalitlan,3KtTHCjZygtJHbR1yI2ugS,0.576,1,210000,0.527,4WQyqFiRA9Ey2qlb7sRmgR,0.00302,7,0.544,-3.435,1,Caminos De Michoacan,The Sound of Everything,37,https://p.scdn.co/mp3-preview/a4cef454e41d96e74132caacde68920496f59b6e?cid=774b29d4f13844c495f206cafdad9c86,0.0336,126.501,4,6,spotify:track:4WQyqFiRA9Ey2qlb7sRmgR,0.871
0.203,Nadie Como Tú,1mTpSNGbnyW1AbivjrSYYe,Veronica Leal,1tne7xesoFw59hw0RgzKYh,0.81,1,286000,0.558,1oq1qjKbw3g9hzXD0PmSzq,4.15e-06,4,0.189,-8.752,1,No Tengo Miedo Seguir,The Sound of Everything,40,https://p.scdn.co/mp3-preview/12f720636e14f56f05ac7327a72d8b3eb032021e?cid=774b29d4f13844c495f206cafdad9c86,0.0264,100.04,4,1,spotify:track:1oq1qjKbw3g9hzXD0PmSzq,0.826
0.984,Lin: Star Splendours,10CGn8DyIsIu3Q45Xt85MY,Chin Cheng Lin,69M2aODb7k10CQ3eN3CRXt,0.578,1,289253,0.0761,0c0JQue8R16oT72mDIPmFk,0.967,1,0.0935,-23.708,0,Cappuccino Lovely: No. 2. Milk,The Sound of Everything,36,https://p.scdn.co/mp3-preview/7659658652b2fb5e6f9ab1ccf79d1b4af7a907cd?cid=774b29d4f13844c495f206cafdad9c86,0.0713,127.025,3,2,spotify:track:0c0JQue8R16oT72mDIPmFk,0.66
0.323,Mosaico 2008. Música de Guatemala para los Latinos,0XVbs9PQYyExbdelPeXTl6,Marimba Maderas Chapinas,33VFYYgqohxOtRYnyicOdu,0.888,1,249000,0.67,43iqajDUuAE85Sd8OVIYXV,0.764,0,0.079,-7.997,1,Mi Lupita,The Sound of Everything,29,https://p.scdn.co/mp3-preview/4972de44bdcfb431e3fa40bf6f231b8ef564fdde?cid=774b29d4f13844c495f206cafdad9c86,0.0418,114.747,4,7,spotify:track:43iqajDUuAE85Sd8OVIYXV,0.962
0.211,Popurries Tropicales Con Las Mejores,4Y2LXRVscG4raS3GM403BY,Marimba Chiapas,4VLiwcutCWaTpmp2BnCjw5,0.775,1,394213,0.703,6Y0f1iUi1kiKDoBoq1ycgG,0.0014,9,0.0557,-5.425,0,Popurri De Cumbias,The Sound of Everything,37,https://p.scdn.co/mp3-preview/4313e8f9658a70cafba998c9c4ab42478b8f19a1?cid=774b29d4f13844c495f206cafdad9c86,0.0344,109.658,4,3,spotify:track:6Y0f1iUi1kiKDoBoq1ycgG,0.847
0.273,Exitos al Estilo de Internacionales Conejos. Música de Guatemala para los Latinos,4h4EpwFkvtoAulP8h4fzvD,Internacionales Conejos,60rvB6FcgAca5rMqSWDfSf,0.581,1,473200,0.804,4DZ6YR0LRICjdO7TYDFvz4,4.48e-05,2,0.186,-6.108,1,Tropicumbias del Recuerdo: Mil Horas / Jugo de Piña / La Suavecita / La Chispita,The Sound of Everything,34,https://p.scdn.co/mp3-preview/80f25b39c57846eadae692cfe09401d3c6589ebe?cid=774b29d4f13844c495f206cafdad9c86,0.0944,201.932,4,1,spotify:track:4DZ6YR0LRICjdO7TYDFvz4,0.873
0.87,Nwahulwana,52t2loYJuY3Y1B6UJdyoTh,Wazimbo,6Lwh7TVOLyefH4psz80TjE AND 1G7bajkfqNryA9IeP2wfnN,0.555,1,409320,0.454,32gLIYg4LIOa4Sc8OvHMI8,0.000426,1,0.0712,-9.802,1,Nwahulwana,The Sound of Everything,34,https://p.scdn.co/mp3-preview/8f5c18cc466bf22172532572d5e98991351356fb?cid=774b29d4f13844c495f206cafdad9c86,0.0299,133.713,4,1,spotify:track:32gLIYg4LIOa4Sc8OvHMI8,0.352
0.47,Imposing Elitism,5JF87SC223KqS5JkDPCMED,Arditi,2p347ia1JdtX6K0y2whgsg,0.284,1,368421,0.347,3UDkv1VCoyMDq2L0Hfnps4,0.8,0,0.106,-13.09,1,Heroic Age,The Sound of Everything,16,https://p.scdn.co/mp3-preview/978c2ef9223e4642290bc790da0fafaafb19f0dc?cid=774b29d4f13844c495f206cafdad9c86,0.0346,127.476,4,2,spotify:track:3UDkv1VCoyMDq2L0Hfnps4,0.0318
0.00516,Get Yeah (Original Mix),2gWzVG6qYtyav7IIyevwlC,DJ Tripp,6AlmCMPoEdLcF5VqUB1g3v,0.842,1,384094,0.728,5xvLO3SxYxflYujvbE4L9A,0.654,7,0.0996,-7.837,1,Get Yeah (Original Mix),The Sound of Everything,1,https://p.scdn.co/mp3-preview/c2ceaf26887226730451ab6d7fc04b71ef47a58f?cid=774b29d4f13844c495f206cafdad9c86,0.0544,126.993,4,1,spotify:track:5xvLO3SxYxflYujvbE4L9A,0.891
0.0437,I Magic,4DR2LkB4JWkcT5ZBaqRgSN,Umgqumeni,4nMTRK9u7Zt9lKCPnF06zB,0.665,1,259933,0.894,10FGIW76glXqbxi6gSOxwJ,0.000232,5,0.0918,-4.016,1,Sakhala Kamnandi,The Sound of Everything,25,https://p.scdn.co/mp3-preview/4121a7089d50a7ace2a3121175399397d0f46b04?cid=774b29d4f13844c495f206cafdad9c86,0.0861,147.067,4,2,spotify:track:10FGIW76glXqbxi6gSOxwJ,0.841
0.835,"Essence - Spa Collection for Massage, Therapy, Relaxation, Calmness",3O7IYJw3Bxj6PRxynjsnxG,Massage Essence,13WnJKHciHkdi51n11xRfC,0.211,1,556398,0.223,1BUAlHO9FrtPRPcUO30wPb,0.0964,4,0.129,-14.88,1,Deep Sleep,The Sound of Everything,1,https://p.scdn.co/mp3-preview/7e4ff4908ec83edf0e0e9957d43f455a6e79079a?cid=774b29d4f13844c495f206cafdad9c86,0.0404,94.625,3,6,spotify:track:1BUAlHO9FrtPRPcUO30wPb,0.0665
0.164,We Do What We Can,2z7LxEotVZJLyd28caMy3p,Tangled Hair,15apg2MS107wZD0LvXnkMw,0.41,1,354990,0.496,1AkESSPqtaGOHWYuQICXSe,0.34,11,0.336,-9.927,0,"Yeah, It Does Look Like A Spider",The Sound of Everything,37,https://p.scdn.co/mp3-preview/48c811c7f94ce3e2bee8a8b42b76ae8064417fe4?cid=774b29d4f13844c495f206cafdad9c86,0.0374,97.393,4,2,spotify:track:1AkESSPqtaGOHWYuQICXSe,0.296
0.0622,The View from This Tower,5aAKGuszGuSTeMNtbUsTq1,Faraquet,5OBJZtgvHxSJZYyQ8T9AoS,0.318,1,174267,0.86,2iX0zYCnQIheeIzRDNxK19,0.000353,2,0.0858,-6.76,0,Cut Self Not,The Sound of Everything,31,https://p.scdn.co/mp3-preview/c7ef2c1721db66029858e5a24a0752b667cdd4aa?cid=774b29d4f13844c495f206cafdad9c86,0.0943,96.262,4,1,spotify:track:2iX0zYCnQIheeIzRDNxK19,0.446
0.00106,Imago,6wkTq5B02oGnBnx7X1bWBt,tortuganónima,0jsPe8wkYOMs1yd3zd2aRR,0.475,1,365274,0.973,6r6rN3kqXfIZ5q9ISenBvO,0.762,4,0.101,-5.955,1,Aleph,The Sound of Everything,34,https://p.scdn.co/mp3-preview/cce59c82f9f444920df07ffbd4e810276f5b1e1b?cid=774b29d4f13844c495f206cafdad9c86,0.0804,144.994,4,3,spotify:track:6r6rN3kqXfIZ5q9ISenBvO,0.372
3.74e-05,No Absolutes in Human Suffering,3g9KBNN2o627VGUitC5QC8,Gaza,6F6C7Szo2ndt2re6G6WE54,0.0993,1,154960,0.83,7GkmUTy95HKwQ162wFo5tO,0.836,7,0.146,-4.949,1,Mostly Hair and Bones Now,The Sound of Everything,23,https://p.scdn.co/mp3-preview/99b7b89a2f97997936f44c5376668767d87ecc27?cid=774b29d4f13844c495f206cafdad9c86,0.232,166.064,3,1,spotify:track:7GkmUTy95HKwQ162wFo5tO,0.0389
2.35e-05,Loss,1YGLhcxez431GwTLDSgxrL,me and him call it us,4on4rLW0qLKQ8XHeRMnsQs,0.268,1,125347,0.989,5tk9jPrH27ns8BWc4mJBLi,0.0,11,0.956,1.033,0,Sarsaparilla,The Sound of Everything,13,https://p.scdn.co/mp3-preview/4c3eca05fa4cd47dae38084860ad0525036f689d?cid=774b29d4f13844c495f206cafdad9c86,0.0799,159.407,4,1,spotify:track:5tk9jPrH27ns8BWc4mJBLi,0.283
0.381,Nila,4pPRACifpW0ieoMROb8l9U,Omar Pene,4nnxyRURTnR5bO1rUWMe4N AND 7AMycMqOYq99M65svYeKLr,0.662,1,276173,0.602,6Qg8aOVqflZtFSe3D9Fhxp,0.00125,11,0.0612,-13.038,0,Bole Doley,The Sound of Everything,26,https://p.scdn.co/mp3-preview/d4c52a54c6259516ead33a942f81903c03aab94d?cid=774b29d4f13844c495f206cafdad9c86,0.156,172.044,4,5,spotify:track:6Qg8aOVqflZtFSe3D9Fhxp,0.862
0.842,Zvichapera,6iMCoa8WkNpHSnRdDuMWlA,Chiwoniso,5wDUccrtIJwwjOtqed0FrW,0.681,1,245000,0.436,0EB6LdcMyj0SHhCAR45CRi,4.19e-05,10,0.154,-9.514,0,Zvichapera,The Sound of Everything,42,https://p.scdn.co/mp3-preview/a4af2d9e941782d73d9b0697be5b18d2347e5c3f?cid=774b29d4f13844c495f206cafdad9c86,0.0767,110.273,3,1,spotify:track:0EB6LdcMyj0SHhCAR45CRi,0.606
0.994,La Bella Mandorla: Madrigals from the Codex Squarcialupi,6vIbiJdZS0yt2PQq7onvQ6,Lorenzo da Firenze,0vD2veljrr8p0j6bcMtkUD AND 4Kh9ZrrJQ24rjHNXRlMvLE,0.161,1,204360,0.104,2o4MCgSayrqYirCNfbx0jD,9.32e-05,7,0.105,-17.532,0,Ita se n'er'a star,The Sound of Everything,23,https://p.scdn.co/mp3-preview/ae5b607a6a883506c4a3f29b82466a4aaf670c6a?cid=774b29d4f13844c495f206cafdad9c86,0.0606,66.507,3,18,spotify:track:2o4MCgSayrqYirCNfbx0jD,0.419
0.942,Alfonso X: Cantigas De Santa Maria,277USNLZd6nmHzyryVVwqC,Alfonso X El Sabio,0QU55IdOPz8w9ZKjvCKyxH AND 27HUTDcqSdkdXMOoOI70B4,0.272,1,445000,0.174,6F0n0xELxkqXaaeKM9jfkn,2.66e-06,0,0.195,-18.137,1,"Cantiga No. 10, ""Rosa das rosas"": Por nos de dulta tirar (CSM 18)",The Sound of Everything,27,https://p.scdn.co/mp3-preview/dd2b80e620b1e881fe68ea2af40cc2e3b9bb9c56?cid=774b29d4f13844c495f206cafdad9c86,0.0396,95.671,3,2,spotify:track:6F0n0xELxkqXaaeKM9jfkn,0.525
0.0115,Ouroboros,4TnGkqIKGpj4V8Gqzorlf0,Trobar de Morte,4KL9W3Y0keGcIdRuX2TkRN,0.358,1,255348,0.4,1PE1iTBIkKr030x3r7339e,0.507,0,0.162,-10.715,0,Summoning the Gods,The Sound of Everything,43,https://p.scdn.co/mp3-preview/c8b5e12f180e02e8a3edf0c92ed21a1a5992c0ed?cid=774b29d4f13844c495f206cafdad9c86,0.0301,150.071,4,1,spotify:track:1PE1iTBIkKr030x3r7339e,0.0638
0.0118,Nordlicht,7mHYHavA9Jjop81UQ0iZAz,Versengold,4tGxWZaAkt50t9VZxSxOGZ,0.57,1,218880,0.94,6GzBh6RACgAJuhaAybO5r1,0.0,9,0.278,-3.033,1,Thekenmädchen,The Sound of Everything,52,https://p.scdn.co/mp3-preview/90f862989ffb48411a6b34281a6f973d0423a2e6?cid=774b29d4f13844c495f206cafdad9c86,0.0429,139.96,4,2,spotify:track:6GzBh6RACgAJuhaAybO5r1,0.843
0.0269,Freiwillige Feierwehr (Alarm Alarm!),5aMQzSXkrbvNJFtwjAJA3U,Medimeisterschaften München,167orNdagZw0BDbs9LDL5P,0.361,1,275130,0.697,4Sk1hweJy0KarWXCqSDsab,3.07e-05,6,0.183,-9.146,0,Freiwillige Feierwehr (Alarm Alarm!),The Sound of Everything,25,https://p.scdn.co/mp3-preview/70ed5e4c5b6bd29afaa41c53c1e8b93305b29e40?cid=774b29d4f13844c495f206cafdad9c86,0.109,127.941,4,1,spotify:track:4Sk1hweJy0KarWXCqSDsab,0.152
0.97,Deep Theta 2.0: Brainwave Entrainment Music for Meditation and Healing,7sq49zjk6gXOf5XBSOkcCW,Steven Halpern,2J3qGaj5UzHvu0fjlLgb8k AND 6J8GiTR6EKnHeTRwgNh46q,0.0983,1,445720,0.0272,2MABF1tqhRc2OpEkcDN64m,0.887,2,0.124,-21.134,1,Deep Theta 2.0 (Pt 13),The Sound of Everything,56,https://p.scdn.co/mp3-preview/2fa6061586cea91c44c60472d973e4d9d2655c78?cid=774b29d4f13844c495f206cafdad9c86,0.0402,67.071,4,13,spotify:track:2MABF1tqhRc2OpEkcDN64m,0.0707
0.119,Archive From 1959 - The Billy Childish Story,3rdtnzccCDiymdgpMXYfrb,Thee Headcoats,69C0pRNo5qCmYlKS9Lctfe,0.481,1,175440,0.981,31YjnyR8BJphQKK33Rm1wD,0.0,9,0.813,-1.183,1,Davy Crockett,The Sound of Everything,32,https://p.scdn.co/mp3-preview/3fc8af59a1facc880d805cf116d427987d150997?cid=774b29d4f13844c495f206cafdad9c86,0.0713,115.033,4,11,spotify:track:31YjnyR8BJphQKK33Rm1wD,0.7
0.058,I Could Live In Hope,61dByu8oBt4qdym9Rkz39w,Low,0wz0jO9anccPzH04N7FLBH,0.372,1,589107,0.232,1De66xUavye2fNqhCwtgyo,0.629,11,0.112,-14.246,0,Lullaby,The Sound of Everything,53,https://p.scdn.co/mp3-preview/45d44eb87baf6c78fcfd973cf7f08cb4f86db3f0?cid=774b29d4f13844c495f206cafdad9c86,0.0423,125.798,4,6,spotify:track:1De66xUavye2fNqhCwtgyo,0.0924
0.0661,Ah Yeah So What,0GTx2JSkPKBmByTEw3ZdSB,Will Sparks,1u7OVFmWah4wQhOPIbUb8U AND 7k9T7lZlHjRAM1bb0r9Rm3 AND 3gClSlUEpEoQd4IldcqBUz,0.678,1,195000,0.959,7Mx9PSRay23x2p7GH5ZJm5,0.652,0,0.18,-3.906,1,Ah Yeah So What - Radio Edit,The Sound of Everything,47,https://p.scdn.co/mp3-preview/ebf86f5b3bd3e7d5426f2e1115dee9bbcfc4c6b9?cid=774b29d4f13844c495f206cafdad9c86,0.157,127.978,4,1,spotify:track:7Mx9PSRay23x2p7GH5ZJm5,0.664
0.00658,I Follow Rivers,1XMOxf7pF5UK8Rys9SFaBz,Helion,05GSra7vTwr8o54Brzp2nA AND 0ijmTKTGsjqOXfL5mWgUXC AND 3tLYpanVDomWAZqF82NPds AND 7ecUintnJKHsDyZT1qOPYZ,0.608,1,150720,0.769,4T8Cx2olPLZP4JgWNN4v1A,0.0717,0,0.142,-7.086,1,I Follow Rivers,The Sound of Everything,67,https://p.scdn.co/mp3-preview/86b0d5ee30de863a94de84d8a7eea4684bc57618?cid=774b29d4f13844c495f206cafdad9c86,0.0373,125.052,4,1,spotify:track:4T8Cx2olPLZP4JgWNN4v1A,0.494
1.73e-06,Calendar Days,2ZEleVTPShrbq6IUXSecYv,Dick Diver,25EoR5bxufGZD3RYMSTpV9,0.431,1,175467,0.706,2OKLMFvxilUEsQeQdHn5BK,0.506,0,0.132,-5.624,1,Calendar Days,The Sound of Everything,29,https://p.scdn.co/mp3-preview/450eb4c0b559b36accaee6f187836c4496f1967a?cid=774b29d4f13844c495f206cafdad9c86,0.0292,118.789,4,3,spotify:track:2OKLMFvxilUEsQeQdHn5BK,0.413
0.501,Building The Perfect Beast,2x1s5aVQ01ylPs5nUdeA2i,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,0.516,1,288733,0.549,4gvea7UlDkAvsJBPZAd4oB,0.00572,6,0.184,-13.741,1,The Boys Of Summer,The Sound of Everything,75,https://p.scdn.co/mp3-preview/c3f289ea70c6f8119d654be55f2163a9423d8c18?cid=774b29d4f13844c495f206cafdad9c86,0.0373,176.941,4,1,spotify:track:4gvea7UlDkAvsJBPZAd4oB,0.907
